,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1
2333,2333,0.57,12.1,11.977322578430176,11.75568962097168,-0.2216334193944931,-0.22297000885009766,-0.22029682993888855,11.415508270263672,12.095870971679688
2334,2334,0.53,2.15,7.6987199783325195,5.669425964355469,-2.029294013977051,-2.0557913780212402,-2.0027964115142822,5.025847434997559,6.313004493713379
2335,2335,0.49,13.44,7.133105278015137,7.003836154937744,-0.1292693018913269,-0.12573404610157013,-0.13280454277992249,6.893848896026611,7.113823413848877
2336,2336,0.28,4.24,10.009123802185059,8.589336395263672,-1.4197877645492554,-1.3693560361862183,-1.4702194929122925,8.177290916442871,9.001382827758789
2337,2337,0.45,1.31,9.286526679992676,6.913869857788086,-2.372657060623169,-2.392279624938965,-2.353034496307373,6.823235034942627,7.004504680633545
2338,2338,0.57,3.01,9.741941452026367,8.01077938079834,-1.7311623096466064,-1.7053649425506592,-1.7569595575332642,7.239749908447266,8.781808853149414
2339,2339,0.36,0.82,9.257173538208008,6.682618141174316,-2.5745551586151123,-2.5708651542663574,-2.578245162963867,7.253801345825195,6.1114349365234375
2340,2340,0.44,6.62,3.382627248764038,2.512382745742798,-0.8702445030212402,-0.8833304047584534,-0.8571585416793823,2.3624486923217773,2.6623167991638184
2341,2341,0.48,4.28,3.8404412269592285,2.4524497985839844,-1.3879914283752441,-1.373945713043213,-1.4020371437072754,1.9493693113327026,2.9555301666259766
2342,2342,0.24,13.9,10.272454261779785,10.052478790283203,-0.21997593343257904,-0.20722943544387817,-0.2327224314212799,9.902924537658691,10.202032089233398
2343,2343,0.27,0.27,8.447991371154785,5.486382484436035,-2.961608648300171,-2.8815484046936035,-3.0416688919067383,5.744318008422852,5.228447437286377
2344,2344,0.29,0.1,7.663632869720459,4.730431079864502,-2.933201789855957,-2.899254322052002,-2.967149019241333,4.73333740234375,4.727524757385254
2345,2345,0.26,9.64,0.787052571773529,0.7155262231826782,-0.07152634114027023,-0.08955710381269455,-0.05349557474255562,0.8863590955734253,0.5446933507919312
2346,2346,0.45,12.16,7.905721187591553,7.712745666503906,-0.19297561049461365,-0.20303663611412048,-0.182914599776268,7.699444770812988,7.726046562194824
2347,2347,0.31,4.66,7.712918281555176,6.464944362640381,-1.247974157333374,-1.2578834295272827,-1.2380647659301758,6.063898086547852,6.86599063873291
2348,2348,0.44,10.37,7.444097995758057,7.070237159729004,-0.37386077642440796,-0.36618709564208984,-0.3815344274044037,7.114840507507324,7.025633811950684
2349,2349,0.56,13.9,5.81221866607666,5.682024955749512,-0.13019374012947083,-0.1300313025712967,-0.13035619258880615,5.708115100860596,5.655934810638428
2350,2350,0.33,8.54,9.740949630737305,9.225879669189453,-0.5150700807571411,-0.5116870999336243,-0.5184530019760132,9.133471488952637,9.318286895751953
2351,2351,0.39,12.86,3.2921624183654785,3.0991406440734863,-0.1930217742919922,-0.16777944564819336,-0.21826408803462982,2.63222336769104,3.5660576820373535
2352,2352,0.25,12.33,7.466005802154541,7.233033180236816,-0.23297284543514252,-0.24299830198287964,-0.2229473888874054,7.20803689956665,7.258028984069824
2353,2353,0.5,7.72,-1.7053471803665161,-2.447648286819458,-0.7423011064529419,-0.746063232421875,-0.7385390400886536,-1.6680055856704712,-3.2272911071777344
2354,2354,0.4,8.22,11.961566925048828,11.340888023376465,-0.6206784844398499,-0.6223369240760803,-0.6190200448036194,11.03267765045166,11.64909839630127
2355,2355,0.32,8.58,9.307491302490234,8.839019775390625,-0.4684719741344452,-0.487750768661499,-0.44919317960739136,8.970392227172852,8.707646369934082
2356,2356,0.45,3.48,10.725556373596191,9.155357360839844,-1.5701993703842163,-1.5322606563568115,-1.608138084411621,9.62896728515625,8.681746482849121
2357,2357,0.4,0.22,9.998834609985352,7.168972969055176,-2.8298611640930176,-2.7810800075531006,-2.8786423206329346,7.352801322937012,6.985144138336182
2358,2358,0.4,0.03,5.078122615814209,2.1244077682495117,-2.9537148475646973,-2.8833842277526855,-3.02404522895813,1.8536393642425537,2.3951761722564697
2359,2359,0.56,5.41,6.6377339363098145,5.592737197875977,-1.0449966192245483,-1.0292432308197021,-1.0607500076293945,5.471179008483887,5.714295387268066
2360,2360,0.43,11.61,11.21751880645752,10.924777030944824,-0.29274213314056396,-0.2743222713470459,-0.31116196513175964,10.559530258178711,11.290023803710938
2361,2361,0.51,11.19,10.531214714050293,10.174200057983398,-0.35701507329940796,-0.3561095893383026,-0.3579205870628357,10.13801097869873,10.210389137268066
2362,2362,0.35,8.95,-2.068941593170166,-2.7145779132843018,-0.6456362009048462,-0.6199008226394653,-0.6713715195655823,-3.047734260559082,-2.3814215660095215
2363,2363,0.2,13.79,6.473485946655273,6.339109897613525,-0.13437628746032715,-0.13644123077392578,-0.1323113590478897,6.391989707946777,6.286230087280273
2364,2364,0.23,5.19,7.721183776855469,6.586784362792969,-1.134399652481079,-1.1151384115219116,-1.1536608934402466,7.064481735229492,6.109086990356445
2365,2365,0.44,13.58,8.693578720092773,8.652851104736328,-0.0407271645963192,-0.05836411938071251,-0.02309020794928074,8.793314933776855,8.5123872756958
2366,2366,0.41,3.52,6.411151885986328,4.707481384277344,-1.7036702632904053,-1.752257227897644,-1.655083179473877,4.571479797363281,4.843482494354248
2367,2367,0.31,9.72,10.498428344726562,10.078490257263184,-0.41993850469589233,-0.44261428713798523,-0.39726269245147705,9.887901306152344,10.269079208374023
2368,2368,0.25,3.61,3.4420344829559326,1.8996551036834717,-1.542379379272461,-1.5291261672973633,-1.5556325912475586,1.7798691987991333,2.0194411277770996
2369,2369,0.49,7.84,0.9222854375839233,0.25581538677215576,-0.6664700508117676,-0.6540730595588684,-0.678866982460022,-0.32563239336013794,0.8372631669044495
2370,2370,0.57,10.58,7.387765407562256,7.011280059814453,-0.3764851689338684,-0.3500336706638336,-0.4029366672039032,7.32802677154541,6.694533348083496
2371,2371,0.23,3.76,9.981963157653809,8.472731590270996,-1.509231686592102,-1.4915399551391602,-1.526923418045044,8.98006534576416,7.96539831161499
2372,2372,0.4,12.43,10.359678268432617,10.183296203613281,-0.17638203501701355,-0.17469428479671478,-0.1780698001384735,10.266308784484863,10.100282669067383
2373,2373,0.34,6.67,7.312822341918945,6.521261215209961,-0.7915613651275635,-0.709885835647583,-0.873236894607544,6.601187705993652,6.441335201263428
2374,2374,0.22,14.15,9.5956392288208,9.42448616027832,-0.1711534559726715,-0.17326302826404572,-0.1690438985824585,9.322924613952637,9.526047706604004
2375,2375,0.45,0.39,7.1613054275512695,4.359258651733398,-2.802046775817871,-2.783128261566162,-2.82096529006958,4.674849510192871,4.043667316436768
2376,2376,0.29,13.39,4.860707759857178,4.73994255065918,-0.12076535820960999,-0.11813370883464813,-0.12339700013399124,5.173624038696289,4.3062615394592285
2377,2377,0.28,6.35,-0.4034569263458252,-1.3009130954742432,-0.897456169128418,-0.8940672874450684,-0.9008450508117676,-1.278351068496704,-1.3234752416610718
2378,2378,0.51,6.06,5.625347137451172,4.5935773849487305,-1.0317695140838623,-1.0294023752212524,-1.0341365337371826,4.159908771514893,5.027246475219727
2379,2379,0.3,10.17,2.920456886291504,2.514507293701172,-0.40594953298568726,-0.41607651114463806,-0.39582252502441406,2.9663524627685547,2.062662363052368
2380,2380,0.52,9.49,-2.0668280124664307,-2.5610697269439697,-0.4942416548728943,-0.4816482961177826,-0.5068350434303284,-3.12837553024292,-1.9937639236450195
2381,2381,0.51,13.53,4.480868339538574,4.220012664794922,-0.26085567474365234,-0.2586843967437744,-0.26302698254585266,4.356588363647461,4.083437442779541
2382,2382,0.3,8.29,3.970531940460205,3.478760242462158,-0.49177172780036926,-0.5137996673583984,-0.4697437882423401,3.576051712036133,3.3814687728881836
2383,2383,0.35,5.41,8.872941970825195,7.708076477050781,-1.164865255355835,-1.1828056573867798,-1.1469247341156006,8.047375679016113,7.368776798248291
2384,2384,0.21,10.57,0.43669694662094116,0.19684898853302002,-0.23984795808792114,-0.24835793673992157,-0.2313379943370819,-1.062559723854065,1.456257700920105
2385,2385,0.52,3.26,7.267511367797852,5.514941215515137,-1.7525700330734253,-1.7535775899887085,-1.751562476158142,5.736046314239502,5.293835639953613
2386,2386,0.29,10.78,2.9873509407043457,2.6627588272094727,-0.3245922029018402,-0.3511907160282135,-0.2979936897754669,2.8867557048797607,2.4387617111206055
2387,2387,0.6,1.6,8.883709907531738,6.620147705078125,-2.2635622024536133,-2.2778451442718506,-2.249279499053955,6.708489418029785,6.531805515289307
2388,2388,0.51,3.95,3.14630126953125,1.761885404586792,-1.3844159841537476,-1.4054343700408936,-1.3633975982666016,2.2008185386657715,1.3229522705078125
2389,2389,0.29,10.94,12.525717735290527,12.196890830993652,-0.3288264870643616,-0.36095327138900757,-0.2966996729373932,11.598838806152344,12.794942855834961
2390,2390,0.35,6.42,10.505398750305176,9.620758056640625,-0.8846403360366821,-0.9440485239028931,-0.8252321481704712,10.188488960266113,9.05302619934082
2391,2391,0.52,3.79,10.894210815429688,9.336705207824707,-1.5575051307678223,-1.5721136331558228,-1.5428967475891113,9.45890998840332,9.214500427246094
2392,2392,0.3,12.17,8.649954795837402,8.32371997833252,-0.326234370470047,-0.32887157797813416,-0.32359716296195984,8.206462860107422,8.440977096557617
2393,2393,0.38,13.79,-0.9397971630096436,-1.1292833089828491,-0.18948613107204437,-0.19166666269302368,-0.18730559945106506,0.007597096264362335,-2.2661638259887695
2394,2394,0.37,14.82,9.360634803771973,9.275934219360352,-0.0847008228302002,-0.0811949372291565,-0.0882067158818245,9.316499710083008,9.235368728637695
2395,2395,0.26,14.23,1.4648730754852295,1.332636833190918,-0.13223618268966675,-0.12968963384628296,-0.13478271663188934,0.7932512760162354,1.872022271156311
2396,2396,0.23,8.88,8.978193283081055,8.505419731140137,-0.4727735221385956,-0.4780512750148773,-0.46749576926231384,8.506702423095703,8.50413703918457
2397,2397,0.53,5.09,10.436799049377441,9.235450744628906,-1.201348066329956,-1.1767921447753906,-1.225904107093811,9.213472366333008,9.257429122924805
2398,2398,0.48,8.15,10.090291976928711,9.517297744750977,-0.5729939937591553,-0.5919300317764282,-0.5540579557418823,9.341228485107422,9.693366050720215
2399,2399,0.25,5.43,4.0235795974731445,2.8763065338134766,-1.1472728252410889,-1.138338565826416,-1.1562072038650513,2.792508363723755,2.9601049423217773
2400,2400,0.32,9.4,10.719738006591797,10.213335037231445,-0.5064026117324829,-0.5395735502243042,-0.473231703042984,10.119312286376953,10.307358741760254
2401,2401,0.42,7.78,1.3578379154205322,0.6516613960266113,-0.7061765193939209,-0.7223528027534485,-0.6900002956390381,0.3109166920185089,0.9924060702323914
2402,2402,0.55,12.32,10.819726943969727,10.518264770507812,-0.3014620244503021,-0.29947078227996826,-0.303453266620636,10.58618450164795,10.450345039367676
2403,2403,0.2,5.19,5.299773216247559,4.02707052230835,-1.272702932357788,-1.285149097442627,-1.2602568864822388,4.044001579284668,4.010139465332031
2404,2404,0.24,7.53,12.684612274169922,11.939531326293945,-0.7450807690620422,-0.7521122694015503,-0.7380492687225342,12.012948989868164,11.866113662719727
2405,2405,0.53,5.86,9.92182731628418,8.949222564697266,-0.9726049900054932,-0.9359967708587646,-1.0092132091522217,8.523162841796875,9.375283241271973
2406,2406,0.6,4.69,9.528396606445312,8.29208755493164,-1.2363085746765137,-1.2561429738998413,-1.2164742946624756,7.499581336975098,9.0845947265625
2407,2407,0.26,3.05,8.499441146850586,6.773799896240234,-1.7256410121917725,-1.7235339879989624,-1.727748155593872,6.906524181365967,6.64107608795166
2408,2408,0.41,14.75,4.363296985626221,4.13638973236084,-0.22690732777118683,-0.21652042865753174,-0.23729422688484192,3.963543176651001,4.309236526489258
2409,2409,0.22,8.84,9.793253898620605,9.290971755981445,-0.5022823810577393,-0.5063524842262268,-0.4982122778892517,9.248469352722168,9.333475112915039
2410,2410,0.32,3.53,10.159607887268066,8.581515312194824,-1.5780928134918213,-1.5214353799819946,-1.6347501277923584,8.345967292785645,8.817063331604004
2411,2411,0.51,13.23,11.777399063110352,11.540520668029785,-0.23687851428985596,-0.2142365425825119,-0.2595205008983612,11.269227027893066,11.811814308166504
2412,2412,0.4,14.88,9.82992935180664,9.810998916625977,-0.01893000863492489,-0.003619071561843157,-0.03424094617366791,9.651928901672363,9.97006893157959
2413,2413,0.27,7.1,9.18519401550293,8.50631046295166,-0.6788831353187561,-0.6954746842384338,-0.6622915863990784,8.21127986907959,8.80134105682373
2414,2414,0.5,6.81,8.025842666625977,7.191075325012207,-0.8347668647766113,-0.8625143766403198,-0.8070194125175476,7.418949127197266,6.963201522827148
2415,2415,0.34,9.04,9.405820846557617,8.859210968017578,-0.5466103553771973,-0.5441422462463379,-0.5490784645080566,8.833352088928223,8.885068893432617
2416,2416,0.22,3.83,10.814128875732422,9.189696311950684,-1.6244330406188965,-1.6189887523651123,-1.6298773288726807,9.222843170166016,9.156549453735352
2417,2417,0.48,2.62,0.9902182817459106,-0.976569414138794,-1.9667876958847046,-1.9796297550201416,-1.9539456367492676,-1.9078044891357422,-0.04533432796597481
2418,2418,0.25,9.89,9.522562980651855,9.206893920898438,-0.31566929817199707,-0.3385773003101349,-0.29276129603385925,9.099380493164062,9.314408302307129
2419,2419,0.55,3.01,4.167881011962891,2.470194101333618,-1.6976869106292725,-1.6945849657058716,-1.7007888555526733,2.110492706298828,2.829895496368408
2420,2420,0.35,3.87,10.35344409942627,8.816225051879883,-1.5372188091278076,-1.587817907333374,-1.4866198301315308,8.257174491882324,9.375275611877441
2421,2421,0.2,9.45,11.052350997924805,10.60397720336914,-0.4483735263347626,-0.443892240524292,-0.45285481214523315,10.503589630126953,10.704365730285645
2422,2422,0.31,3.94,9.051326751708984,7.6194586753845215,-1.431868314743042,-1.501676321029663,-1.3620601892471313,7.394227027893066,7.844690322875977
2423,2423,0.39,7.0,9.194683074951172,8.512863159179688,-0.6818195581436157,-0.7150196433067322,-0.6486194133758545,8.329815864562988,8.695911407470703
2424,2424,0.43,10.71,10.858015060424805,10.563383102416992,-0.2946319878101349,-0.24659587442874908,-0.3426681160926819,10.423468589782715,10.70329761505127
2425,2425,0.58,9.56,3.2526755332946777,2.7015061378479004,-0.5511693954467773,-0.5560588240623474,-0.546280026435852,2.8017327785491943,2.6012792587280273
2426,2426,0.28,5.63,7.643596649169922,6.663357257843018,-0.98023921251297,-0.9504179954528809,-1.010060429573059,6.603537082672119,6.723177433013916
2427,2427,0.35,8.78,3.0052547454833984,2.5677216053009033,-0.43753308057785034,-0.4184197783470154,-0.4566463828086853,3.014914035797119,2.1205291748046875
2428,2428,0.35,10.19,9.639527320861816,9.237403869628906,-0.4021237790584564,-0.3958866000175476,-0.40836095809936523,8.943907737731934,9.530900955200195
2429,2429,0.55,4.02,1.952441930770874,0.37938278913497925,-1.5730592012405396,-1.6007163524627686,-1.5454020500183105,0.03986978903412819,0.7188957929611206
2430,2430,0.24,10.23,9.84752368927002,9.48562240600586,-0.36190134286880493,-0.3770553767681122,-0.3467473089694977,9.621220588684082,9.350025177001953
2431,2431,0.53,4.77,9.101062774658203,8.02525520324707,-1.0758072137832642,-1.0660550594329834,-1.085559368133545,7.567397117614746,8.483112335205078
2432,2432,0.22,0.9,9.954432487487793,7.345765590667725,-2.6086668968200684,-2.58683705329895,-2.6304969787597656,7.979349136352539,6.71218204498291
2433,2433,0.48,0.98,8.524517059326172,6.014328956604004,-2.5101876258850098,-2.4773576259613037,-2.5430173873901367,6.248520851135254,5.780137062072754
2434,2434,0.39,11.91,10.438261985778809,10.10476303100586,-0.33349883556365967,-0.3357553780078888,-0.33124226331710815,10.086403846740723,10.12312126159668
2435,2435,0.53,9.69,7.991985321044922,7.616567134857178,-0.3754180073738098,-0.38921207189559937,-0.36162394285202026,7.424809455871582,7.808324813842773
2436,2436,0.26,3.03,10.122376441955566,8.238443374633789,-1.8839329481124878,-1.864680290222168,-1.9031856060028076,8.333929061889648,8.142958641052246
2437,2437,0.38,7.55,1.054795742034912,0.37274637818336487,-0.6820493936538696,-0.7280848026275635,-0.6360139846801758,0.34426990151405334,0.4012228548526764
2438,2438,0.52,10.64,9.181798934936523,8.821554183959961,-0.3602450489997864,-0.36532285809516907,-0.3551672697067261,8.865245819091797,8.777862548828125
2439,2439,0.56,6.06,7.495141983032227,6.616250514984131,-0.8788915872573853,-0.8965784907341003,-0.8612046241760254,5.912481307983398,7.320019721984863
2440,2440,0.31,10.63,9.048759460449219,8.667410850524902,-0.3813486099243164,-0.3935302495956421,-0.3691669702529907,8.534282684326172,8.800539016723633
2441,2441,0.28,14.76,0.5020119547843933,0.42456090450286865,-0.07745106518268585,-0.08193428814411163,-0.07296784222126007,0.43970611691474915,0.40941572189331055
2442,2442,0.46,13.76,2.7996416091918945,2.606429100036621,-0.1932123899459839,-0.1946861296892166,-0.19173863530158997,2.5956871509552,2.617171287536621
2443,2443,0.42,10.85,7.4909210205078125,7.070894718170166,-0.4200263023376465,-0.39385393261909485,-0.4461987018585205,7.186333656311035,6.955455780029297
2444,2444,0.31,4.05,8.583858489990234,7.104654312133789,-1.479203701019287,-1.4332841634750366,-1.5251232385635376,6.77264928817749,7.43665885925293
2445,2445,0.24,12.68,9.152692794799805,8.902368545532227,-0.2503244876861572,-0.2508874833583832,-0.24976152181625366,8.947259902954102,8.857477188110352
2446,2446,0.31,11.96,10.564022064208984,10.255481719970703,-0.3085407614707947,-0.3179740309715271,-0.29910752177238464,10.339735984802246,10.171226501464844
